ID|CO(GT)|Season|PT08.S1(CO)|PT08.S2(NMHC)|PT08.S2_NMHC_to_PT08.S1_CO_Ratio|NMHC(GT)|NOx(GT)|PT08.S3(NOx)|NO2(GT)|PT08.S4(NO2)|PT08.S5(O3)|RH
4614|1,9|Summer|1008.0|1004.0|0.996031746031746|-200.0|133.0|817.0|124.0|1588.0|1125.0|27,1
4615|1|Fall|930.0|768.0|0.8258064516129032|-200.0|98.0|916.0|74.0|1409.0|825.0|61,3
4616|-200|Spring|1118.0|970.0|0.8676207513416816|-200.0|-200.0|837.0|-200.0|1705.0|1019.0|67,4
4617|0,9|Summer|848.0|689.0|0.8125|-200.0|65.0|1180.0|71.0|1403.0|520.0|45,2
4618|1,2|Summer|906.0|786.0|0.8675496688741722|-200.0|95.0|1026.0|73.0|1538.0|633.0|42,1
4619|1,1|Winter|988.0|679.0|0.687246963562753|-200.0|144.0|905.0|117.0|911.0|595.0|31,9
4620|1,5|Spring|1016.0|781.0|0.7687007874015748|-200.0|255.0|799.0|154.0|918.0|1174.0|52,1
4621|1|Fall|771.0|642.0|0.8326848249027238|-200.0|180.0|1678.0|97.0|915.0|518.0|41,4
4622|0,6|Summer|877.0|658.0|0.750285062713797|-200.0|41.0|1047.0|46.0|1530.0|779.0|60,9
4623|0,9|Summer|912.0|776.0|0.8508771929824561|-200.0|61.0|991.0|84.0|1379.0|461.0|19,8
4624|1,4|Fall|930.0|838.0|0.9010752688172043|-200.0|189.0|957.0|78.0|1319.0|680.0|28,1
4625|1,1|Winter|873.0|610.0|0.6987399770904925|-200.0|139.0|1051.0|102.0|819.0|527.0|45,8
4626|2,9|Spring|1240.0|1137.0|0.9169354838709678|374.0|158.0|836.0|103.0|1748.0|991.0|40,5
4627|2,4|Winter|1161.0|969.0|0.834625322997416|-200.0|369.0|677.0|190.0|1111.0|1271.0|44,2
4628|3,8|Spring|1379.0|1326.0|0.9615663524292966|-200.0|191.0|659.0|151.0|1961.0|1307.0|31,5
4629|0,2|Fall|689.0|407.0|0.590711175616836|-200.0|13.0|1757.0|13.0|895.0|333.0|49,5
4630|3,3|Winter|1332.0|1146.0|0.8603603603603603|-200.0|378.0|539.0|147.0|1523.0|1377.0|64,7
4631|2,3|Spring|1184.0|983.0|0.8302364864864865|222.0|169.0|823.0|106.0|1604.0|1166.0|48,7
4632|1,8|Fall|990.0|817.0|0.8252525252525252|-200.0|277.0|849.0|134.0|1071.0|1111.0|49,4
4633|0,6|Spring|761.0|525.0|0.6898817345597897|-200.0|79.0|1307.0|67.0|605.0|332.0|31,9
4634|2|Summer|1096.0|1087.0|0.9917883211678832|-200.0|120.0|801.0|111.0|1759.0|910.0|19,6
4635|0,5|Spring|919.0|532.0|0.5788900979325353|-200.0|85.0|997.0|69.0|983.0|714.0|61,8
4636|0,4|Summer|732.0|503.0|0.6871584699453552|-200.0|-200.0|1525.0|-200.0|1321.0|441.0|47,1
4637||Fall||||||||||
4638|0,7|Fall|827.0|610.0|0.7376058041112454|-200.0|102.0|1092.0|71.0|1120.0|636.0|67,7
4639|2,6|Fall|1207.0|1136.0|0.9411764705882353|-200.0|278.0|645.0|152.0|1696.0|1024.0|34,9
4640|1,6|Summer|986.0|937.0|0.9503042596348884|-200.0|114.0|833.0|120.0|1473.0|806.0|15,5
4641|2,5|Winter|1145.0|1112.0|0.97117903930131|-200.0|323.0|621.0|109.0|1481.0|1331.0|47,5
4642|1,6|Spring|1047.0|908.0|0.8672397325692455|-200.0|119.0|913.0|89.0|1458.0|981.0|35,4
4643|-200|Fall|1106.0|921.0|0.8327305605786618|-200.0|-200.0|720.0|-200.0|1506.0|1055.0|62,8
4644|3,3|Spring|1390.0|1191.0|0.8568345323741007|-200.0|218.0|759.0|135.0|1879.0|1268.0|54,4
4645|1,3|Summer|974.0|908.0|0.9322381930184805|-200.0|83.0|793.0|75.0|1546.0|1057.0|46,9
4646|1,9|Winter|975.0|787.0|0.8071794871794872|-200.0|223.0|1812.0|96.0|1238.0|844.0|77,8
4647|-200|Spring|984.0|763.0|0.7754065040650406|-200.0|-200.0|1054.0|-200.0|1472.0|641.0|50,1
4648|0,8|Fall|903.0|803.0|0.8892580287929125|-200.0|87.0|819.0|58.0|1471.0|853.0|55,5
4649|1,7|Fall|1158.0|1008.0|0.8704663212435233|-200.0|-200.0|695.0|-200.0|1489.0|1175.0|42,8
4650|4|Winter|1424.0|1090.0|0.7654494382022472|-200.0|507.0|566.0|176.0|1351.0|1896.0|61,1
4651|3,8|Summer|1367.0|1441.0|1.0541331382589612|-200.0|262.0|470.0|120.0|2283.0|1770.0|42,8
4652|0,8|Spring|1046.0|803.0|0.7676864244741873|-200.0|48.0|900.0|73.0|1490.0|823.0|53,0
4653|0,7|Spring|938.0|650.0|0.6929637526652452|26.0|68.0|1251.0|71.0|1333.0|893.0|62,1
4654|1,5|Fall|1019.0|905.0|0.888125613346418|-200.0|388.0|757.0|117.0|1244.0|1062.0|75,6
4655|-200|Fall|1193.0|1021.0|0.8558256496227996|-200.0|-200.0|666.0|-200.0|1633.0|1152.0|61,1
4656|1,7|Fall|1077.0|920.0|0.8542246982358404|-200.0|169.0|778.0|99.0|1509.0|935.0|50,0
4657|2,3|Fall|1092.0|975.0|0.8928571428571429|-200.0|310.0|690.0|125.0|1418.0|990.0|57,3
4658|4,1|Winter|-200.0|-200.0|1.0|-200.0|740.0|-200.0|170.0|-200.0|-200.0|-200
4659|0,5|Summer|780.0|621.0|0.7961538461538461|-200.0|26.0|1277.0|42.0|1452.0|586.0|54,3
4660|2,6|Summer|1220.0|1122.0|0.919672131147541|-200.0|245.0|601.0|107.0|1974.0|1428.0|61,2
4661|0,7|Summer|942.0|758.0|0.8046709129511678|-200.0|17.0|824.0|29.0|1567.0|856.0|51,6
4662|0,9|Summer|971.0|821.0|0.8455200823892894|-200.0|28.0|820.0|40.0|1637.0|811.0|53,9
4663|1,7|Winter|1082.0|855.0|0.7902033271719039|-200.0|286.0|725.0|201.0|1140.0|1005.0|58,4
4664|1,6|Summer|1053.0|895.0|0.8499525166191833|-200.0|58.0|745.0|46.0|1727.0|882.0|57,8
4665|-200|Fall|1055.0|979.0|0.9279620853080569|-200.0|-200.0|694.0|-200.0|1517.0|1086.0|35,2
4666|5,1|Fall|1535.0|1578.0|1.0280130293159608|-200.0|583.0|440.0|150.0|2125.0|1921.0|45,6
4667|2,4|Fall|1039.0|1024.0|0.9855630413859481|-200.0|543.0|721.0|105.0|1325.0|1043.0|58,6
4668|3,2|Winter|1136.0|1067.0|0.9392605633802817|-200.0|477.0|702.0|148.0|1143.0|1298.0|44,6
4669|1,2|Spring|980.0|728.0|0.7428571428571429|-200.0|164.0|808.0|108.0|1098.0|565.0|33,0
4670|-200|Fall||979.0|0.9031365313653137|-200.0|-200.0|699.0|-200.0|1539.0|1239.0|55,1
4671|1,5|Spring||770.0|0.8165429480381761|-200.0|222.0|856.0|147.0|959.0|583.0|24,7
4672|3,3|Spring|1300.0|1221.0|0.9392307692307692|-200.0|197.0|648.0|123.0|1946.0|1401.0|56,4
4673|4|Winter|-200.0|-200.0|1.0|-200.0|820.0|-200.0|169.0|-200.0|-200.0|-200
4674|2,8|Summer|1128.0|1126.0|0.99822695035461|-200.0|269.0|725.0|136.0|1856.0|1316.0|31,7
4675|-200|Spring|846.0|687.0|0.8120567375886525|-200.0|-200.0|1295.0|-200.0|1288.0|726.0|38,8
4676|2,6|Fall|1186.0|1159.0|0.9772344013490725|-200.0|295.0|640.0|141.0|1701.0|1046.0|32,9
4677|1,8|Spring|1023.0|854.0|0.8347996089931574|-200.0|111.0|918.0|89.0|1637.0|744.0|75,1
4678|2,9|Summer|1125.0|1179.0|1.048|-200.0|171.0|719.0|153.0|1921.0|1065.0|35,8
4679|3,6|Spring|1349.0|1167.0|0.8650852483320979|-200.0|499.0|515.0|192.0|1443.0|1632.0|48,3
4680|3,4|Spring|1452.0|1381.0|0.9511019283746557|-200.0|619.0|428.0|226.0|1661.0|1695.0|43,6
4681|2,7|Spring|1403.0|1151.0|0.8203848895224519|-200.0|147.0|747.0|125.0|1820.0|1125.0|37,4
4682|-200|Summer|1602.0|1678.0|1.0474406991260923|-200.0|351.0|410.0|149.0|2662.0|2105.0|46,3
4683|-200|Spring|1188.0|1082.0|0.9107744107744108|-200.0|-200.0|790.0|-200.0|1653.0|1077.0|27,3
4684|1,4|Winter|1011.0|884.0|0.874381800197824|-200.0|261.0|763.0|169.0|1048.0|910.0|47,9
4685|-200|Winter|1088.0|839.0|0.7711397058823529|-200.0|-200.0|760.0|-200.0|1236.0|951.0|73,1
4686|2,5|Spring|1393.0|1067.0|0.7659727207465901|145.0|210.0|905.0|142.0|1654.0|1490.0|28,3
4687|1,5|Winter|1051.0|815.0|0.7754519505233112|-200.0|-200.0|1305.0|-200.0|1203.0|951.0|69,7
4688|1,4|Summer|896.0|917.0|1.0234375|-200.0|83.0|1017.0|72.0|1577.0|704.0|25,2
4689|4,3|Winter|-200.0|-200.0|1.0|-200.0|604.0|-200.0|250.0|-200.0|-200.0|-200
4690|4,4|Summer|1298.0|1430.0|1.1016949152542372|-200.0|317.0|632.0|194.0|1946.0|2475.0|13,9
4691|2,6|Spring|1196.0|1131.0|0.9456521739130435|-200.0|216.0|775.0|113.0|1675.0|1243.0|35,0
4692|1,6|Winter|1024.0|823.0|0.8037109375|-200.0|274.0|827.0|167.0|992.0|879.0|48,7
4693|-200|Fall|982.0|768.0|0.7820773930753564|-200.0|-200.0|850.0|-200.0|1416.0|835.0|61,5
4694|2,7|Spring|1336.0|1043.0|0.780688622754491|132.0|256.0|935.0|96.0|1678.0|1192.0|71,6
4695|1,5|Summer|1030.0|844.0|0.8194174757281554|-200.0|90.0|917.0|78.0|1599.0|747.0|30,4
4696|2|Fall|987.0|794.0|0.8044579533941236|-200.0|225.0|852.0|119.0|1106.0|971.0|65,0
4697|0,9|Spring|999.0|688.0|0.6886886886886887|-200.0|48.0|1229.0|63.0|1380.0|594.0|69,3
4698|3|Summer|1385.0|1240.0|0.8953068592057761|-200.0|288.0|596.0|155.0|1919.0|1847.0|32,7
4699|1,8|Spring|1070.0|947.0|0.8850467289719626|-200.0|210.0|609.0|124.0|1292.0|815.0|26,3
4700|4,9|Fall|1410.0|1669.0|1.1836879432624114|-200.0|458.0|393.0|117.0|2555.0|1644.0|54,0
4701|2|Spring|1023.0|878.0|0.8582600195503421|-200.0|106.0|896.0|91.0|1568.0|969.0|67,8
4702|3,6|Winter|1387.0|1127.0|0.8125450612833454|-200.0|516.0|530.0|175.0|1430.0|1615.0|55,9
4703|1,7|Summer|1062.0|984.0|0.9265536723163842|-200.0|84.0|816.0|98.0|1796.0|842.0|46,6
4704|3,4|Fall|1378.0|1229.0|0.8918722786647315|-200.0|405.0|511.0|99.0|1820.0|1466.0|69,6
4705|2,6|Spring|1490.0|1039.0|0.6973154362416107|-200.0|182.0|782.0|108.0|1757.0|1422.0|50,0
4706|0,9|Summer|-200.0|-200.0|1.0|-200.0|48.0|-200.0|65.0|-200.0|-200.0|-200
4707|-200|Fall|1144.0|1006.0|0.8793706293706294|-200.0|-200.0|757.0|-200.0|1535.0|1207.0|50,8
4708|3,7|Fall||1358.0|0.9295003422313484|-200.0|394.0|474.0|112.0|2033.0|1603.0|49,1
4709|0,6|Spring|937.0|698.0|0.7449306296691569|-200.0|42.0|1039.0|64.0|1382.0|768.0|42,0
4710|0,7|Summer|879.0|792.0|0.9010238907849829|-200.0|59.0|906.0|57.0|1521.0|825.0|47,3
4711|-200|Summer|974.0|905.0|0.9291581108829569|-200.0|97.0|838.0|97.0|1596.0|805.0|26,9
4712|3,1|Winter|1215.0|1012.0|0.8329218106995885|-200.0|533.0|653.0|120.0|1441.0|1131.0|81,7
4713|-200|Fall|971.0|722.0|0.7435633367662204|-200.0|-200.0|949.0|-200.0|1472.0|804.0|81,5
4714|1,5|Summer|-200.0|-200.0|1.0|-200.0|92.0|-200.0|89.0|-200.0|-200.0|-200
4715|2,6|Summer|1237.0|1175.0|0.9498787388843978|-200.0|173.0|660.0|128.0|1834.0|1424.0|29,7
4716|1,9|Spring|1136.0|962.0|0.846830985915493|-200.0|265.0|594.0|130.0|1350.0|1052.0|34,8
4717|6,6|Fall|1571.0|1559.0|0.9923615531508593|-200.0|544.0|440.0|106.0|2277.0|1516.0|66,6
4718|1,3|Fall|968.0|858.0|0.8863636363636364|-200.0|147.0|796.0|60.0|1388.0|894.0|75,9
4719|1,0|Winter|-200.0|-200.0|1.0|-200.0|107.0|-200.0|85.0|-200.0|-200.0|-200
4720|4,2|Spring|1595.0|1294.0|0.8112852664576803|319.0|256.0|678.0|145.0|2058.0|1707.0|57,4
4721|2,5|Winter|1123.0|916.0|0.8156723063223509|-200.0|373.0|709.0|103.0|1346.0|1003.0|85,7
4722|2,3|Winter|1176.0|905.0|0.7695578231292517|-200.0|334.0|718.0|137.0|1104.0|1389.0|59,6
4723|1,4|Winter|960.0|784.0|0.8166666666666667|-200.0|219.0|842.0|149.0|868.0|643.0|21,9
4724|1,1|Winter|928.0|699.0|0.7532327586206896|-200.0|-200.0|1930.0|-200.0|1198.0|785.0|78,2
4725|1,6|Spring|984.0|851.0|0.8648373983739838|-200.0|112.0|959.0|101.0|1452.0|817.0|45,6
4726|-200|Spring|977.0|737.0|0.7543500511770727|-200.0|-200.0|1025.0|-200.0|1450.0|686.0|49,5
4727|0,4|Summer|829.0|602.0|0.7261761158021713|-200.0|23.0|1123.0|36.0|1410.0|596.0|46,7
4728|-200|Summer|955.0|812.0|0.8502617801047121|-200.0|-200.0|823.0|-200.0|1464.0|936.0|40,1
4729|5,5|Winter|1327.0|1219.0|0.9186134137151469|-200.0|579.0|582.0|175.0|1453.0|1366.0|83,4
4730|6,3|Fall|1408.0|1502.0|1.0667613636363635|-200.0|692.0|640.0|178.0|1843.0|1598.0|64,3
4731|3|Spring|1268.0|1148.0|0.9053627760252366|470.0|159.0|728.0|120.0|1776.0|1006.0|44,3
4732|2|Spring|1132.0|916.0|0.8091872791519434|143.0|128.0|920.0|113.0|1561.0|1083.0|52,0
4733|1,2|Spring|1143.0|818.0|0.715660542432196|-200.0|279.0|646.0|103.0|1316.0|1122.0|68,6
4734|1,2|Fall|955.0|775.0|0.8115183246073299|-200.0|140.0|831.0|55.0|1362.0|862.0|70,8
4735|0,6|Spring|867.0|500.0|0.5767012687427913|-200.0|103.0|1219.0|86.0|818.0|387.0|54,8
4736|2,4|Fall|1119.0|984.0|0.8793565683646113|-200.0|311.0|688.0|90.0|1539.0|1082.0|66,7
4737|1,1|Winter|954.0|630.0|0.660377358490566|-200.0|134.0|988.0|92.0|1107.0|664.0|68,9
4738|1,1|Winter|923.0|634.0|0.6868905742145178|-200.0|123.0|984.0|75.0|943.0|875.0|69,2
4739|0,8|Spring|889.0|574.0|0.6456692913385826|21.0|-200.0|1680.0|-200.0|1187.0|512.0|62,3
4740|4,8|Summer|1223.0|1399.0|1.143908421913328|-200.0|344.0|592.0|193.0|1940.0|1508.0|26,2
4741|-200|Fall|883.0|713.0|0.8074745186862967|-200.0|-200.0|937.0|-200.0|1351.0|777.0|70,3
4742|1,6|Summer|970.0|873.0|0.9|-200.0|88.0|859.0|114.0|1423.0|606.0|22,0
4743|2,2|Fall|1051.0|1094.0|1.0409134157944815|-200.0|224.0|646.0|108.0|1675.0|966.0|26,3
4744|2,2|Winter|1177.0|931.0|0.7909940526762956|-200.0|293.0|656.0|193.0|1281.0|979.0|77,8
4745|2,0|Winter|1065.0|844.0|0.7924882629107981|-200.0|351.0|780.0|212.0|979.0|1117.0|33,3
4746|1,4|Fall|990.0|898.0|0.907070707070707|-200.0|176.0|748.0|75.0|1442.0|1006.0|71,2
4747|2,0|Winter|967.0|811.0|0.8386763185108583|-200.0|243.0|863.0|168.0|911.0|909.0|39,9
4748|-200|Summer|1349.0|1333.0|0.9881393624907339|-200.0|275.0|487.0|142.0|2256.0|1533.0|48,6
4749|3,5|Fall|1097.0|1144.0|1.0428441203281678|-200.0|434.0|702.0|145.0|1517.0|1274.0|36,8
4750|-200|Fall|1165.0|916.0|0.7862660944206008|-200.0|-200.0|711.0|-200.0|1517.0|1093.0|46,6
4751|1,6|Summer||914.0|0.8647114474929044|-200.0|157.0|796.0|116.0|1665.0|954.0|38,0
4752|1,5|Winter|1034.0|769.0|0.7437137330754352|-200.0|261.0|816.0|167.0|952.0|1049.0|52,0
4753|4,6|Spring|1607.0|1290.0|0.8027380211574362|660.0|264.0|587.0|134.0|1960.0|1758.0|53,2
4754|1,1|Summer|902.0|797.0|0.8835920177383592|-200.0|32.0|845.0|49.0|1355.0|841.0|33,1
4755|3|Fall|1356.0|1187.0|0.8753687315634219|-200.0|441.0|534.0|102.0|1738.0|1465.0|57,5
4756|5,7|Spring|1795.0|1485.0|0.8272980501392758|472.0|336.0|653.0|180.0|2174.0|2050.0|42,6
4757|4,1|Fall|1420.0|1430.0|1.0070422535211268|-200.0|525.0|512.0|81.0|2194.0|1510.0|72,8
4758|0,5|Summer|835.0|638.0|0.7640718562874251|-200.0|-200.0|997.0|-200.0|1526.0|715.0|65,1
4759|2,2|Fall|1104.0|993.0|0.8994565217391305|-200.0|170.0|705.0|74.0|1539.0|1081.0|29,1
4760|0,6|Spring|1131.0|792.0|0.7002652519893899|-200.0|252.0|678.0|145.0|1177.0|749.0|48,6
4761|0,5|Summer|875.0|665.0|0.76|-200.0|20.0|919.0|25.0|1559.0|772.0|63,6
4762|0,7|Fall|925.0|742.0|0.8021621621621622|-200.0|127.0|876.0|43.0|1381.0|842.0|72,1
4763|-200|Winter|1193.0|1020.0|0.8549874266554903|-200.0|-200.0|645.0|-200.0|1340.0|1135.0|61,5
4764|1,5|Winter|1392.0|1153.0|0.8283045977011494|-200.0|757.0|542.0|198.0|1395.0|1506.0|77,3
4765|2,1|Summer|1158.0|1126.0|0.9723661485319517|-200.0|153.0|693.0|143.0|1654.0|1150.0|13,0
4766|-200|Summer|1124.0|984.0|0.8754448398576512|-200.0|115.0|678.0|97.0|1826.0|902.0|78,4
4767|1,2|Winter|987.0|715.0|0.7244174265450861|-200.0|165.0|884.0|101.0|1145.0|797.0|68,7
4768|-200|Fall|940.0|789.0|0.8393617021276596|-200.0|-200.0|917.0|-200.0|1473.0|914.0|72,0
4769|5,2|Spring|1529.0|1309.0|0.8561151079136691|575.0|270.0|627.0|141.0|2083.0|1385.0|76,3
4770|1,8|Summer|1013.0|999.0|0.9861796643632774|-200.0|120.0|791.0|105.0|1751.0|1119.0|47,3
4771|2,2|Summer|1151.0|1053.0|0.9148566463944396|-200.0|146.0|623.0|93.0|1835.0|1152.0|43,2
4772||Fall||||||||||
4773|-200|Fall|894.0|810.0|0.9060402684563759|-200.0|-200.0|892.0|-200.0|1258.0|737.0|52,6
4774|1|Summer|926.0|763.0|0.8239740820734341|-200.0|41.0|949.0|54.0|1491.0|504.0|32,1
4775|1,0|Spring|827.0|660.0|0.7980652962515115|-200.0|178.0|1030.0|102.0|709.0|426.0|30,8
4776|1,5|Summer|1007.0|809.0|0.8033763654419066|-200.0|81.0|876.0|93.0|1611.0|770.0|47,2
4777|5,9|Fall||1508.0|1.0307587149692412|-200.0|650.0|468.0|136.0|2092.0|1670.0|66,7
4778|-200|Spring|1087.0|1075.0|0.9889604415823368|-200.0|-200.0|944.0|-200.0|1558.0|886.0|20,5
4779|1,6|Fall|996.0|855.0|0.858433734939759|-200.0|311.0|793.0|122.0|1277.0|884.0|58,4
4780|1,6|Winter|-200.0|-200.0|1.0|-200.0|224.0|-200.0|92.0|-200.0|-200.0|-200
4781|-200|Fall|844.0|786.0|0.9312796208530806|-200.0|130.0|969.0|61.0|1226.0|831.0|59,9
4782|3,1|Winter|-200.0|-200.0|1.0|-200.0|355.0|-200.0|209.0|-200.0|-200.0|-200
4783|-200,0|Spring|963.0|617.0|0.6407061266874351|-200.0|85.0|902.0|63.0|1006.0|398.0|49,7
4784|1,4|Fall|861.0|750.0|0.8710801393728222|-200.0|148.0|1481.0|78.0|1051.0|556.0|63,5
4785|-200|Fall|1189.0|1014.0|0.8528174936921783|-200.0|-200.0|641.0|-200.0|1553.0|1249.0|55,8
4786|3,5|Winter|1312.0|1164.0|0.8871951219512195|-200.0|790.0|570.0|333.0|1230.0|1761.0|39,7
4787|1,5|Spring||777.0|0.7121906507791017|-200.0|209.0|711.0|105.0|1217.0|891.0|63,4
4788|-200|Spring||-200.0|1.0|-200.0|-200.0|-200.0|-200.0|-200.0|-200.0|-200
4789|0,7|Spring|898.0|559.0|0.6224944320712695|33.0|55.0|1441.0|70.0|1180.0|648.0|51,2
4790|-200|Spring|991.0|889.0|0.8970736629667003|-200.0|-200.0|932.0|-200.0|1550.0|933.0|52,0
4791|-200|Summer|1028.0|934.0|0.9085603112840467|-200.0|-200.0|786.0|-200.0|1481.0|707.0|23,0
4792|-200|Spring|1021.0|853.0|0.8354554358472086|-200.0|-200.0|979.0|-200.0|1457.0|901.0|59,7
4793|1|Summer|995.0|769.0|0.7728643216080402|-200.0|48.0|882.0|46.0|1576.0|615.0|30,8
4794|3,2|Fall|1453.0|1298.0|0.8933241569167241|-200.0|470.0|489.0|69.0|1940.0|1497.0|63,7
4795||Fall||||||||||
4796|-200|Fall|1140.0|1117.0|0.9798245614035088|-200.0|-200.0|711.0|-200.0|1690.0|1046.0|33,8
4797|-200|Fall|1146.0|1122.0|0.9790575916230366|-200.0|-200.0|639.0|-200.0|1659.0|1131.0|43,9
4798|1,1|Fall|880.0|728.0|0.8272727272727273|-200.0|-200.0|1046.0|-200.0|1167.0|514.0|18,0
4799|2,7|Spring|1145.0|1074.0|0.9379912663755459|-200.0|393.0|593.0|163.0|1186.0|1232.0|21,6
4800|-200|Spring|843.0|597.0|0.708185053380783|-200.0|-200.0|1242.0|-200.0|1341.0|727.0|59,2
4801|2,6|Spring|1301.0|1059.0|0.813989239046887|321.0|161.0|787.0|107.0|1727.0|1297.0|33,7
4802|2,4|Fall|1085.0|1164.0|1.0728110599078342|-200.0|368.0|707.0|120.0|1503.0|1155.0|58,2
4803|1,8|Summer|1148.0|1037.0|0.9033101045296167|-200.0|110.0|772.0|130.0|1720.0|835.0|20,1
4804|0,1|Spring|1077.0|701.0|0.6508820798514392|-200.0|147.0|761.0|104.0|1122.0|1106.0|68,0
4805|2,9|Fall|1354.0|1275.0|0.9416543574593796|-200.0|294.0|543.0|90.0|1799.0|1338.0|39,8
4806|-200|Summer||1054.0|1.0910973084886129|-200.0|-200.0|885.0|-200.0|1742.0|917.0|32,4
4807|2,2|Spring|1216.0|1013.0|0.8330592105263158|-200.0|322.0|576.0|161.0|1277.0|967.0|20,0
4808|2,7|Spring|1285.0|1009.0|0.7852140077821012|-200.0|380.0|517.0|153.0|1452.0|1366.0|64,4
4809|6,5|Spring|1895.0|1573.0|0.8300791556728232|538.0|320.0|565.0|165.0|2443.0|1992.0|52,6
4810|4,3|Fall|1268.0|1482.0|1.1687697160883281|-200.0|498.0|550.0|135.0|1849.0|1533.0|55,7
4811|1,8|Spring|1021.0|871.0|0.8530852105778648|-200.0|93.0|938.0|81.0|1586.0|805.0|64,9
4812|0,9|Winter|914.0|655.0|0.7166301969365426|-200.0|107.0|949.0|77.0|949.0|742.0|74,3
4813|4,0|Winter|1281.0|1132.0|0.8836846213895394|-200.0|714.0|577.0|204.0|1206.0|1696.0|30,0
4814|1,7|Winter|1149.0|917.0|0.7980852915578764|-200.0|126.0|616.0|106.0|1293.0|773.0|34,1
4815|0,9|Spring|905.0|670.0|0.7403314917127072|47.0|79.0|1191.0|62.0|1346.0|820.0|65,8
4816|0,4|Winter|892.0|702.0|0.7869955156950673|-200.0|297.0|935.0|188.0|924.0|735.0|51,4
4817|1,3|Spring|869.0|866.0|0.996547756041427|-200.0|109.0|1107.0|85.0|1212.0|596.0|14,5
4818|2,9|Spring|1329.0|1185.0|0.891647855530474|375.0|140.0|768.0|121.0|1750.0|1111.0|26,0
4819|0,9|Summer|965.0|692.0|0.7170984455958549|-200.0|45.0|927.0|52.0|1549.0|653.0|63,5
4820|2,7|Summer|1065.0|1105.0|1.0375586854460095|-200.0|207.0|723.0|162.0|1672.0|987.0|30,2
4821|4,6|Fall|1374.0|1307.0|0.9512372634643377|-200.0|549.0|521.0|220.0|1709.0|1429.0|53,6
4822|4|Summer|1166.0|1304.0|1.118353344768439|-200.0|236.0|646.0|139.0|2016.0|1291.0|33,6
4823|0,4|Fall|667.0|455.0|0.6821589205397302|-200.0|65.0|1716.0|44.0|786.0|301.0|32,9
4824|1,1|Spring|1027.0|673.0|0.6553067185978578|-200.0|126.0|794.0|95.0|1160.0|770.0|67,0
4825|1,3|Spring|1000.0|779.0|0.779|-200.0|171.0|805.0|115.0|1001.0|640.0|19,3
4826|1,6|Spring|1085.0|918.0|0.8460829493087557|-200.0|89.0|890.0|79.0|1639.0|871.0|44,7
4827|2,1|Spring||1019.0|0.781441717791411|155.0|127.0|852.0|103.0|1731.0|1272.0|65,7
4828|2,3|Spring|1140.0|1129.0|0.9903508771929824|-200.0|132.0|765.0|94.0|1728.0|1023.0|31,7
4829|1,8|Winter|1082.0|801.0|0.7402957486136784|-200.0|211.0|780.0|119.0|1035.0|1200.0|52,2
4830|2,3|Fall|1161.0|979.0|0.843238587424634|-200.0|267.0|758.0|115.0|1375.0|1132.0|57,3
4831|0,3|Winter||721.0|0.7993348115299335|-200.0|203.0|924.0|133.0|900.0|666.0|43,1
4832|0,6|Summer|-200.0|-200.0|1.0|-200.0|36.0|-200.0|49.0|-200.0|-200.0|-200
4833|1,6|Fall|1124.0|972.0|0.8647686832740213|-200.0|279.0|674.0|69.0|1568.0|1092.0|71,8
4834|1,5|Winter|1001.0|777.0|0.7762237762237763|-200.0|171.0|859.0|99.0|954.0|1009.0|58,3
4835|0,7|Winter|-200.0|-200.0|1.0|-200.0|80.0|-200.0|73.0|-200.0|-200.0|-200
4836|2|Fall|1138.0|967.0|0.8497363796133568|-200.0|317.0|695.0|104.0|1332.0|1195.0|56,2
4837|2,5|Spring|1246.0|1150.0|0.9229534510433387|-200.0|152.0|654.0|107.0|1873.0|1354.0|57,8
4838|1,7|Summer|-200.0|-200.0|1.0|-200.0|108.0|-200.0|91.0|-200.0|-200.0|-200
4839|4,1|Winter|1037.0|1047.0|1.0096432015429122|-200.0|355.0|869.0|151.0|1159.0|1042.0|45,4
4840|3,2|Fall|1024.0|1127.0|1.1005859375|-200.0|189.0|704.0|84.0|1346.0|943.0|37,5
4841|-200|Spring|882.0|715.0|0.8106575963718821|-200.0|-200.0|1246.0|-200.0|1367.0|780.0|48,6
4842|3,6|Winter|1326.0|967.0|0.729260935143288|-200.0|490.0|578.0|216.0|1174.0|1699.0|66,6
4843|-200|Spring|831.0|602.0|0.7244283995186522|-200.0|32.0|1269.0|41.0|1386.0|535.0|67,8
4844|0,8|Spring||718.0|0.7341513292433538|-200.0|67.0|1137.0|66.0|1392.0|565.0|34,0
4845|0,7|Spring|917.0|562.0|0.6128680479825518|-200.0|131.0|1099.0|99.0|827.0|418.0|51,3
4846|2,4|Winter|939.0|902.0|0.9605963791267306|-200.0|342.0|884.0|133.0|969.0|872.0|31,8
4847|1,4|Winter|1034.0|763.0|0.7379110251450677|-200.0|163.0|840.0|97.0|1192.0|761.0|57,2
4848|0,9|Fall|841.0|680.0|0.8085612366230678|-200.0|-200.0|1052.0|-200.0|1067.0|594.0|85,6
4849|1,2|Summer|932.0|861.0|0.9238197424892703|-200.0|75.0|767.0|62.0|1483.0|894.0|53,3
4850||Fall||||||||||
4851|0,8|Fall|865.0|694.0|0.8023121387283237|-200.0|61.0|989.0|49.0|1385.0|678.0|63,0
